date,as_of_date,scenario_id,alias,capital_brl,market_state,driver_regime,driver_confidence_score,driver_gross_exposure,recommended_mode,order_count,fill_count,selected_assets,target_weights_json,notes
2023-02-07,2023-02-07,apollo_200,Apollo,200.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.27599999999999997, ""CASH-BRL"": 0.54, ""PETR4.SA"": 0.184}","Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-08,2023-02-08,apollo_200,Apollo,200.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.27599999999999997, ""CASH-BRL"": 0.54, ""PETR4.SA"": 0.184}","Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-09,2023-02-09,apollo_200,Apollo,200.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.27599999999999997, ""CASH-BRL"": 0.54, ""PETR4.SA"": 0.184}","Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-10,2023-02-10,apollo_200,Apollo,200.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.27599999999999997, ""CASH-BRL"": 0.54, ""PETR4.SA"": 0.184}","Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-13,2023-02-13,apollo_200,Apollo,200.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.27599999999999997, ""CASH-BRL"": 0.54, ""PETR4.SA"": 0.184}","Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-14,2023-02-14,apollo_200,Apollo,200.0,balanced,transition,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-15,2023-02-15,apollo_200,Apollo,200.0,balanced,transition,0.95,0.925,ataque,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-16,2023-02-16,apollo_200,Apollo,200.0,balanced,transition,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-17,2023-02-17,apollo_200,Apollo,200.0,balanced,transition,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-21,2023-02-21,apollo_200,Apollo,200.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.27599999999999997, ""CASH-BRL"": 0.54, ""PETR4.SA"": 0.184}","Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-22,2023-02-22,apollo_200,Apollo,200.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.27599999999999997, ""CASH-BRL"": 0.54, ""PETR4.SA"": 0.184}","Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-23,2023-02-23,apollo_200,Apollo,200.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.27599999999999997, ""CASH-BRL"": 0.54, ""PETR4.SA"": 0.184}","Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-24,2023-02-24,apollo_200,Apollo,200.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.27599999999999997, ""CASH-BRL"": 0.54, ""PETR4.SA"": 0.184}","Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-27,2023-02-27,apollo_200,Apollo,200.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.27599999999999997, ""CASH-BRL"": 0.54, ""PETR4.SA"": 0.184}","Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-02-28,2023-02-28,apollo_200,Apollo,200.0,balanced,transition,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-01,2023-03-01,apollo_200,Apollo,200.0,balanced,transition,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-02,2023-03-02,apollo_200,Apollo,200.0,balanced,transition,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-03,2023-03-03,apollo_200,Apollo,200.0,balanced,transition,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-06,2023-03-06,apollo_200,Apollo,200.0,balanced,transition,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-07,2023-03-07,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-08,2023-03-08,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-09,2023-03-09,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-10,2023-03-10,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-13,2023-03-13,apollo_200,Apollo,200.0,balanced,stable,0.59375,0.1875,equilibrio,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Sem gatilho forte; fica em balanced. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-14,2023-03-14,apollo_200,Apollo,200.0,balanced,stable,0.59375,0.1875,equilibrio,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Sem gatilho forte; fica em balanced. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-15,2023-03-15,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-16,2023-03-16,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-17,2023-03-17,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-20,2023-03-20,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-21,2023-03-21,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-22,2023-03-22,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-23,2023-03-23,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-24,2023-03-24,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-27,2023-03-27,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-28,2023-03-28,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-29,2023-03-29,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-30,2023-03-30,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-03-31,2023-03-31,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-03,2023-04-03,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-04,2023-04-04,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-05,2023-04-05,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-06,2023-04-06,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-10,2023-04-10,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-11,2023-04-11,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-12,2023-04-12,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-13,2023-04-13,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-14,2023-04-14,apollo_200,Apollo,200.0,balanced,transition,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-17,2023-04-17,apollo_200,Apollo,200.0,balanced,transition,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-18,2023-04-18,apollo_200,Apollo,200.0,balanced,transition,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.21583333333333335, ""CASH-BRL"": 0.63, ""PETR4.SA"": 0.15416666666666665}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-19,2023-04-19,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-20,2023-04-20,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-21,2023-04-21,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-24,2023-04-24,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-25,2023-04-25,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-26,2023-04-26,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-27,2023-04-27,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-04-28,2023-04-28,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
2023-05-01,2023-05-01,apollo_200,Apollo,200.0,risk_on,stable,0.95,1.0,ataque,0,0,,"{""BTC-USD"": 0.3, ""CASH-BRL"": 0.55, ""PETR4.SA"": 0.15}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: SPY,QQQ,VALE3.SA,SHY"
